ID	EID	Completed	Modal_Verb	Original_Sentence	Marked_Sentence_English	Marked_Sentence_Japanese	Source_Modal	Annotation_Notes	Tested_Modal	Transformation_Strategy	Transformation_Category	Palmer_Annotations	Quirk_Annotations	Palmer_Expected	Quirk_Expected	Grammaticality_Expected
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_must	5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3	0	must	I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:)	I get it.. but you know life really is too short.. i think you *must* try to reach out! Do it!:)		should	Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.	must	advice_to_necessity	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_shall	5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3	0	shall	I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:)	I get it.. but you know life really is too short.. i think you *shall* try to reach out! Do it!:)		should	Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	advice_to_obligation_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_will	5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3	0	will	I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:)	I get it.. but you know life really is too short.. i think you *will* try to reach out! Do it!:)		should	Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	advice_to_prediction_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_would	5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3	0	would	I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:)	I get it.. but you know life really is too short.. i think you *would* try to reach out! Do it!:)		should	Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	advice_to_conditional_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3_alt_ought_to	5aef6892a1572170f6f53f57c245a11365cd95547829c381050a08b656cd8df3	0	ought to	I get it.. but you know life really is too short.. i think you should try to reach out! Do it!:)	I get it.. but you know life really is too short.. i think you *ought to* try to reach out! Do it!:)		should	Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.	ought to	advice_paraphrase	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	1	none	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I am so excited. It is goin to be fun!		can	positive evaluation	none	none	none	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_orig	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	1	can	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *can* not wait. It is goin to be fun!		can	Original sentence from dataset. Modal: 'can'. Verified and complete.	can	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	dynamic	ability	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_could	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	could	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *could* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.	could	ability_weakening	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_may	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	may	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *may* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.	may	ability_to_permission	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_might	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	might	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *might* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.	might	ability_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_must	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	must	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *must* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	ability_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_shall	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	shall	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *shall* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	ability_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_should	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	should	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *should* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_will	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	will	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *will* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	ability_to_prediction_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_would	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	would	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *would* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	ability_to_conditional_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca_alt_ought_to	054f641748a25ec27b21e04b5f740f5fc64ff03404aefeec42d91986b61933ca	0	ought to	I am doing a drink a paint session this weekend. I can not wait. It is goin to be fun!	I am doing a drink a paint session this weekend. I *ought to* not wait. It is goin to be fun!		can	Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.	ought to	ability_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""ability"", ""ability"", ""ability""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	1	none	What kind of rock would you want to be?	What kind of rock do you want to be?		would		none	none	none	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	dynamic	volition	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_orig	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	1	would	What kind of rock would you want to be?	What kind of rock *would* you want to be?		would	Original sentence from dataset. Modal: 'would'. Verified and complete.	would	original	original	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	dynamic	volition	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_can	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	can	What kind of rock would you want to be?	What kind of rock *can* you want to be?		would	Modal substitution: 'would' → 'can'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.	can	conditional_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_could	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	could	What kind of rock would you want to be?	What kind of rock *could* you want to be?		would	Modal substitution: 'would' → 'could'. Strategy: conditional_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	conditional_to_ability_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_may	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	may	What kind of rock would you want to be?	What kind of rock *may* you want to be?		would	Modal substitution: 'would' → 'may'. Strategy: conditional_to_permission_substitution. Please verify grammaticality and classify modal categories.	may	conditional_to_permission_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_might	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	might	What kind of rock would you want to be?	What kind of rock *might* you want to be?		would	Modal substitution: 'would' → 'might'. Strategy: conditional_to_possibility. Please verify grammaticality and classify modal categories.	might	conditional_to_possibility	entailment	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	partial
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_must	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	must	What kind of rock would you want to be?	What kind of rock *must* you want to be?		would	Modal substitution: 'would' → 'must'. Strategy: conditional_to_necessity_substitution. Please verify grammaticality and classify modal categories.	must	conditional_to_necessity_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_shall	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	shall	What kind of rock would you want to be?	What kind of rock *shall* you want to be?		would	Modal substitution: 'would' → 'shall'. Strategy: conditional_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	conditional_to_obligation_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a_alt_should	84f83e48c497d9a41de4da2566ada9d874885c7d9f39d98843b5dde28116617a	0	should	What kind of rock would you want to be?	What kind of rock *should* you want to be?		would	Modal substitution: 'would' → 'should'. Strategy: conditional_to_advice_substitution. Please verify grammaticality and classify modal categories.	should	conditional_to_advice_substitution	substitution	"[""dynamic"", ""dynamic"", ""dynamic""]"	"[""volition"", ""volition"", ""volition""]"	unknown	unknown	yes
